"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
4 - Julio Campos - Stock Car PRO 2024
"14:30:48.921","17","17","1:33.226","132,954","0,0","27.667","0,0","28.399","0,0","37.160","219,1","0.493"
"14:32:21.865","18","18","1:32.944","133,358","0,0","27.496","0,0","28.307","0,0","37.141","220,0","0.491"
"14:33:55.039","19","19","1:33.174","133,029","0,0","27.924","0,0","28.091","0,0","37.159","207,7","0.520"
"14:35:28.245","20","20","1:33.206","132,983","0,0","27.984","0,0","28.148","0,0","37.074","208,5","0.518"
"14:37:01.534","21","21","1:33.289","132,865","0,0","27.850","0,0","28.209","0,0","37.230","208,5","0.518"
"14:38:35.071","22","22","1:33.537","132,512","0,0","27.834","0,0","28.007","0,0","37.696","208,9","0.517"
"14:40:08.367","23","23","1:33.296","132,855","0,0","27.662","0,0","28.209","0,0","37.425","219,1","0.493"
"14:41:42.388","24","24","1:34.021","131,830","0,0","27.845","0,0","28.212","0,0","37.964","220,4","0.490"
"14:43:15.591","25","25","1:33.203","132,987","0,0","27.687","0,0","28.131","0,0","37.385","218,6","0.494"
"14:44:49.227","26","26","1:33.636","132,372","0,0","27.674","0,0","28.276","0,0","37.686","217,7","0.496"
"14:46:23.131","27","27","1:33.904","131,994","0,0","28.008","0,0","28.353","0,0","37.543","207,7","0.520"
"14:47:57.037","28","28","1:33.906","131,992","0,0","27.816","0,0","28.519","0,0","37.571","218,6","0.494"
"14:49:31.191","29","29","1:34.154","131,644","0,0","27.792","0,0","28.527","0,0","37.835","220,0","0.491"
"14:51:05.173","30","30","1:33.982","131,885","0,0","27.719","0,0","28.548","0,0","37.715","220,0","0.491"
"14:52:39.348","31","31","1:34.175","131,615","0,0","27.697","0,0","28.518","0,0","37.960","220,0","0.491"
"14:54:13.967","32","32","1:34.619","130,997","0,0","27.893","0,0","28.684","0,0","38.042","220,4","0.490"
"14:55:48.488","33","33","1:34.521","131,133","0,0","27.858","0,0","28.586","0,0","38.077","218,6","0.494"
83 - Gabriel Casagrande - Stock Car PRO 2024
"14:05:32.456","1","1","1:37.939","126,556","0,0","32.464","0,0","28.359","0,0","37.116","160,7","0.672"
"14:07:05.075","2","2","1:32.619","133,826","0,0","28.121","0,0","27.697","0,0","36.801","205,3","0.526"
"14:08:37.339","3","3","1:32.264","134,341","0,0","27.617","0,0","27.810","0,0","36.837","217,7","0.496"
"14:10:09.614","4","4","1:32.275","134,325","0,0","27.578","0,0","27.913","0,0","36.784","218,6","0.494"
"14:11:41.768","5","5","1:32.154","134,501","0,0","27.512","0,0","27.807","0,0","36.835","219,1","0.493"
"14:13:14.255","6","6","1:32.487","134,017","0,0","27.587","0,0","27.896","0,0","37.004","219,1","0.493"
"14:14:46.839","7","7","1:32.584","133,876","0,0","27.458","0,0","27.978","0,0","37.148","219,1","0.493"
"14:16:19.580","8","8","1:32.741","133,650","0,0","27.620","0,0","28.030","0,0","37.091","219,5","0.492"
"14:17:52.409","9","9","1:32.829","133,523","0,0","27.632","0,0","27.997","0,0","37.200","219,1","0.493"
"14:19:25.175","10","10","1:32.766","133,614","0,0","27.652","0,0","28.061","0,0","37.053","218,6","0.494"
"14:20:58.104","11","11","1:32.929","133,379","0,0","27.655","0,0","28.077","0,0","37.197","219,5","0.492"
"14:22:34.888","12","12","1:36.784","128,067","0,0","27.683","0,0","28.161","","","219,1","0.493"
"14:24:34.890","13","13","2:00.002","103,288","","","0,0","27.689","0,0","37.009","",""
"14:26:07.720","14","14","1:32.830","133,521","0,0","27.669","0,0","28.011","0,0","37.150","219,1","0.493"
"14:27:40.290","15","15","1:32.570","133,897","0,0","27.596","0,0","27.964","0,0","37.010","219,1","0.493"
"14:29:14.858","16","16","1:34.568","131,068","0,0","27.857","0,0","29.127","0,0","37.584","219,5","0.492"
"14:30:48.114","17","17","1:33.256","132,912","0,0","27.667","0,0","28.436","0,0","37.153","220,4","0.490"
"14:32:21.064","18","18","1:32.950","133,349","0,0","27.672","0,0","28.149","0,0","37.129","219,5","0.492"
"14:33:54.093","19","19","1:33.029","133,236","0,0","27.566","0,0","28.088","0,0","37.375","220,4","0.490"
"14:35:27.128","20","20","1:33.035","133,227","0,0","27.666","0,0","28.080","0,0","37.289","220,0","0.491"
"14:37:00.408","21","21","1:33.280","132,877","0,0","27.595","0,0","28.244","0,0","37.441","219,5","0.492"
"14:38:33.929","22","22","1:33.521","132,535","0,0","27.863","0,0","28.213","0,0","37.445","206,9","0.522"
"14:40:07.807","23","23","1:33.878","132,031","0,0","27.978","0,0","28.242","0,0","37.658","207,7","0.520"
"14:41:42.870","24","24","1:35.063","130,385","0,0","28.141","0,0","28.255","0,0","38.667","207,7","0.520"
"14:43:16.619","25","25","1:33.749","132,213","0,0","27.804","0,0","28.442","0,0","37.503","219,1","0.493"
"14:44:50.289","26","26","1:33.670","132,324","0,0","27.714","0,0","28.295","0,0","37.661","219,1","0.493"
"14:46:24.631","27","27","1:34.342","131,382","0,0","28.130","0,0","28.307","0,0","37.905","207,7","0.520"
"14:47:58.636","28","28","1:34.005","131,853","0,0","27.774","0,0","28.312","0,0","37.919","220,0","0.491"
"14:49:33.256","29","29","1:34.620","130,996","0,0","28.187","0,0","28.480","0,0","37.953","207,3","0.521"
"14:51:07.487","30","30","1:34.231","131,536","0,0","27.830","0,0","28.359","0,0","38.042","220,0","0.491"
"14:52:41.678","31","31","1:34.191","131,592","0,0","27.755","0,0","28.502","0,0","37.934","220,0","0.491"
