"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
"14:19:11.981","2","2","1:24.893","96,602","0,0","23.348","0,0","29.227","0,0","32.318","215,1","0.502"
"14:20:36.696","3","3","1:24.715","96,805","0,0","26.524","0,0","26.701","0,0","31.490","138,8","0.778"
"14:22:02.535","4","4","1:25.839","95,537","0,0","26.404","0,0","23.381","0,0","36.054","136,0","0.794"
"14:23:37.142","5","5","1:34.607","86,683","0,0","26.144","0,0","35.471","0,0","32.992","105,0","1.029"
"14:24:34.828","6","6","57.686","142,163","0,0","17.027","0,0","16.595","0,0","24.064","218,2","0.495"
"14:25:31.820","7","7","56.992","143,894","0,0","16.887","0,0","16.589","0,0","23.516","219,1","0.493"
"14:26:28.518","8","8","56.698","144,640","0,0","16.713","0,0","16.544","0,0","23.441","233,3","0.463"
"14:27:25.173","9","9","56.655","144,750","0,0","16.653","0,0","16.569","0,0","23.433","233,8","0.462"
"14:28:58.758","10","10","1:33.585","87,629","0,0","16.576","0,0","16.566","","","233,3","0.463"
"14:30:13.778","11","11","1:15.020","109,315","","","0,0","17.159","0,0","23.431","",""
"14:31:10.454","12","12","56.676","144,696","0,0","16.647","0,0","16.499","0,0","23.530","234,3","0.461"
"14:32:09.035","13","13","58.581","139,991","0,0","16.679","0,0","17.331","0,0","24.571","234,3","0.461"
"14:33:05.659","14","14","56.624","144,829","0,0","16.680","0,0","16.408","0,0","23.536","232,8","0.464"
"14:34:02.369","15","15","56.710","144,609","0,0","16.700","0,0","16.534","0,0","23.476","234,3","0.461"
"14:34:58.773","16","16","56.404","145,394","0,0","16.558","0,0","16.504","0,0","23.342","234,8","0.460"
"14:35:55.394","17","17","56.621","144,837","0,0","16.566","0,0","16.515","0,0","23.540","235,3","0.459"
"14:36:52.103","18","18","56.709","144,612","0,0","16.569","0,0","16.746","0,0","23.394","235,8","0.458"
"14:37:48.884","19","19","56.781","144,429","0,0","16.639","0,0","16.535","0,0","23.607","235,8","0.458"
"14:38:45.585","20","20","56.701","144,632","0,0","16.641","0,0","16.581","0,0","23.479","235,3","0.459"
"14:39:42.431","21","21","56.846","144,263","0,0","16.816","0,0","16.543","0,0","23.487","235,3","0.459"
"14:40:39.274","22","22","56.843","144,271","0,0","16.661","0,0","16.642","0,0","23.540","235,8","0.458"
"14:41:35.997","23","23","56.723","144,576","0,0","16.678","0,0","16.538","0,0","23.507","234,8","0.460"
"14:42:33.179","24","24","57.182","143,416","0,0","16.846","0,0","16.571","0,0","23.765","234,3","0.461"
"14:43:30.206","25","25","57.027","143,806","0,0","16.607","0,0","16.587","0,0","23.833","235,3","0.459"
"14:44:27.446","26","26","57.240","143,270","0,0","16.758","0,0","16.614","0,0","23.868","235,8","0.458"
"14:45:24.916","27","27","57.470","142,697","0,0","17.054","0,0","16.734","0,0","23.682","233,8","0.462"
"14:46:22.254","28","28","57.338","143,026","0,0","16.796","0,0","16.624","0,0","23.918","234,8","0.460"
"14:47:19.431","29","29","57.177","143,428","0,0","16.851","0,0","16.619","0,0","23.707","235,3","0.459"
"14:48:16.703","30","30","57.272","143,190","0,0","16.773","0,0","16.651","0,0","23.848","234,8","0.460"
83 - Gabriel Casagrande - Stock Car PRO 2024
"14:17:51.792","1","1","1:02.999","130,173","0,0","21.462","0,0","16.933","0,0","24.604","171,4","0.630"
"14:19:22.499","2","2","1:30.707","90,410","0,0","27.945","0,0","30.753","0,0","32.009","134,8","0.801"
"14:20:45.296","3","3","1:22.797","99,047","0,0","23.784","0,0","28.524","0,0","30.489","146,3","0.738"
"14:22:12.999","4","4","1:27.703","93,506","0,0","26.330","0,0","25.034","0,0","36.339","121,8","0.887"
"14:23:41.016","5","5","1:28.017","93,173","0,0","24.013","0,0","33.930","0,0","30.074","94,7","1.141"
"14:24:39.158","6","6","58.142","141,048","0,0","17.303","0,0","16.549","0,0","24.290","210,5","0.513"
"14:25:36.082","7","7","56.924","144,066","0,0","16.989","0,0","16.492","0,0","23.443","214,7","0.503"
"14:26:32.781","8","8","56.699","144,637","0,0","16.770","0,0","16.431","0,0","23.498","223,6","0.483"
"14:28:06.791","9","9","1:34.010","87,233","0,0","16.972","0,0","16.552","","","224,5","0.481"
"14:29:21.322","10","11","1:14.531","110,032","","","0,0","17.084","0,0","23.433","",""
"14:30:17.655","11","11","56.333","145,577","0,0","16.557","0,0","16.460","0,0","23.316","232,8","0.464"
"14:31:13.840","12","12","56.185","145,961","0,0","16.492","0,0","16.447","0,0","23.246","232,8","0.464"
"14:32:10.227","13","13","56.387","145,438","0,0","16.495","0,0","16.414","0,0","23.478","233,3","0.463"
"14:33:07.088","14","14","56.861","144,225","0,0","16.690","0,0","16.763","0,0","23.408","233,3","0.463"
"14:34:03.578","15","15","56.490","145,173","0,0","16.665","0,0","16.367","0,0","23.458","232,8","0.464"
"14:35:00.394","16","16","56.816","144,340","0,0","16.920","0,0","16.403","0,0","23.493","231,8","0.466"
"14:35:56.861","17","17","56.467","145,232","0,0","16.646","0,0","16.434","0,0","23.387","232,8","0.464"
"14:36:53.344","18","18","56.483","145,191","0,0","16.509","0,0","16.363","0,0","23.611","233,8","0.462"
"14:37:50.024","19","19","56.680","144,686","0,0","16.754","0,0","16.441","0,0","23.485","233,8","0.462"
"14:38:46.394","20","20","56.370","145,482","0,0","16.623","0,0","16.375","0,0","23.372","233,3","0.463"
"14:39:42.955","21","21","56.561","144,990","0,0","16.611","0,0","16.398","0,0","23.552","234,3","0.461"
"14:40:39.658","22","22","56.703","144,627","0,0","16.652","0,0","16.440","0,0","23.611","234,8","0.460"
"14:41:36.411","23","23","56.753","144,500","0,0","16.644","0,0","16.493","0,0","23.616","234,3","0.461"
"14:42:33.498","24","24","57.087","143,654","0,0","16.741","0,0","16.479","0,0","23.867","233,3","0.463"
"14:43:30.480","25","25","56.982","143,919","0,0","16.723","0,0","16.477","0,0","23.782","234,8","0.460"
"14:44:28.288","26","26","57.808","141,863","0,0","16.739","0,0","16.522","0,0","24.547","235,8","0.458"
"14:45:25.303","27","27","57.015","143,836","0,0","16.962","0,0","16.473","0,0","23.580","218,6","0.494"
"14:46:22.461","28","28","57.158","143,476","0,0","16.780","0,0","16.450","0,0","23.928","232,3","0.465"
"14:47:19.823","29","29","57.362","142,966","0,0","17.046","0,0","16.539","0,0","23.777","218,6","0.494"
"14:48:16.900","30","30","57.077","143,680","0,0","16.747","0,0","16.551","0,0","23.779","226,4","0.477"
21 - Thiago Camilo - Stock Car PRO 2024
"14:17:52.910","1","1","1:03.673","128,796","0,0","21.517","0,0","17.244","0,0","24.912","177,3","0.609"
"14:19:24.348","2","2","1:31.438","89,687","0,0","28.698","0,0","30.365","0,0","32.375","127,8","0.845"
"14:20:47.515","3","3","1:23.167","98,606","0,0","23.786","0,0","29.695","0,0","29.686","157,9","0.684"
"14:22:14.566","4","4","1:27.051","94,207","0,0","25.714","0,0","25.200","0,0","36.137","84,0","1.285"
"14:23:42.108","5","5","1:27.542","93,678","0,0","24.537","0,0","33.476","0,0","29.529","101,6","1.063"
"14:24:40.153","6","6","58.045","141,283","0,0","17.460","0,0","16.549","0,0","24.036","216,0","0.500"
"14:25:37.661","7","7","57.508","142,603","0,0","17.018","0,0","16.388","0,0","24.102","219,5","0.492"
"14:26:34.285","8","8","56.624","144,829","0,0","16.776","0,0","16.367","0,0","23.481","218,6","0.494"
"14:28:07.182","9","9","1:32.897","88,278","0,0","16.921","0,0","16.472","","","225,5","0.479"
"14:29:21.974","10","11","1:14.792","109,648","","","0,0","17.219","0,0","23.616","",""
"14:30:18.228","11","11","56.254","145,782","0,0","16.650","0,0","16.300","0,0","23.304","231,8","0.466"
"14:31:14.535","12","12","56.307","145,644","0,0","16.563","0,0","16.379","0,0","23.365","233,3","0.463"
"14:32:10.898","13","13","56.363","145,500","0,0","16.556","0,0","16.325","0,0","23.482","232,3","0.465"
"14:33:08.465","14","14","57.567","142,457","0,0","16.615","0,0","17.317","0,0","23.635","233,3","0.463"
"14:34:04.662","15","15","56.197","145,929","0,0","16.569","0,0","16.306","0,0","23.322","232,3","0.465"
"14:35:01.144","16","16","56.482","145,193","0,0","16.592","0,0","16.398","0,0","23.492","232,8","0.464"
"14:35:57.820","17","17","56.676","144,696","0,0","16.716","0,0","16.364","0,0","23.596","227,8","0.474"
"14:36:54.308","18","18","56.488","145,178","0,0","16.742","0,0","16.407","0,0","23.339","229,3","0.471"
"14:37:50.626","19","19","56.318","145,616","0,0","16.603","0,0","16.350","0,0","23.365","233,3","0.463"
"14:38:47.475","20","20","56.849","144,256","0,0","16.704","0,0","16.381","0,0","23.764","232,8","0.464"
"14:39:44.028","21","21","56.553","145,011","0,0","16.752","0,0","16.424","0,0","23.377","220,0","0.491"
"14:40:40.531","22","22","56.503","145,139","0,0","16.566","0,0","16.508","0,0","23.429","232,8","0.464"
"14:41:37.109","23","23","56.578","144,947","0,0","16.666","0,0","16.462","0,0","23.450","232,3","0.465"
"14:42:33.916","24","24","56.807","144,362","0,0","16.651","0,0","16.430","0,0","23.726","232,8","0.464"
"14:43:31.272","25","25","57.356","142,981","0,0","16.761","0,0","16.485","0,0","24.110","226,4","0.477"
"14:44:28.875","26","26","57.603","142,368","0,0","16.884","0,0","16.562","0,0","24.157","219,5","0.492"
"14:45:26.162","27","27","57.287","143,153","0,0","16.923","0,0","16.460","0,0","23.904","220,4","0.490"
"14:46:23.122","28","28","56.960","143,975","0,0","16.848","0,0","16.465","0,0","23.647","220,0","0.491"
"14:47:20.614","29","29","57.492","142,642","0,0","16.857","0,0","16.597","0,0","24.038","231,8","0.466"
"14:48:18.231","30","30","57.617","142,333","0,0","16.950","0,0","16.543","0,0","24.124","220,0","0.491"
111 - Rubens Barrichello - Stock Car PRO 2024
"14:17:48.807","1","1","1:02.059","132,145","0,0","20.757","0,0","16.977","0,0","24.325","150,8","0.716"
"14:19:14.354","2","2","1:25.547","95,863","0,0","24.407","0,0","29.083","0,0","32.057","184,6","0.585"
"14:20:39.059","3","3","1:24.705","96,816","0,0","26.486","0,0","26.784","0,0","31.435","144,2","0.749"
"14:22:05.581","4","4","1:26.522","94,783","0,0","27.000","0,0","23.159","0,0","36.363","127,2","0.849"
"14:23:38.463","5","5","1:32.882","88,293","0,0","25.555","0,0","34.977","0,0","32.350","95,8","1.127"
"14:24:36.264","6","6","57.801","141,880","0,0","17.074","0,0","16.666","0,0","24.061","213,0","0.507"
"14:25:33.370","7","7","57.106","143,607","0,0","16.976","0,0","16.461","0,0","23.669","214,7","0.503"
"14:26:30.120","8","8","56.750","144,507","0,0","16.723","0,0","16.366","0,0","23.661","224,1","0.482"
"14:27:26.651","9","9","56.531","145,067","0,0","16.750","0,0","16.343","0,0","23.438","228,8","0.472"
"14:28:59.588","10","10","1:32.937","88,240","0,0","16.679","0,0","16.378","","","229,3","0.471"
"14:30:14.888","11","11","1:15.300","108,908","","","0,0","17.295","0,0","24.022","",""
"14:31:11.426","12","12","56.538","145,049","0,0","16.757","0,0","16.286","0,0","23.495","216,4","0.499"
"14:32:09.132","13","13","57.706","142,113","0,0","16.626","0,0","16.590","0,0","24.490","232,3","0.465"
"14:33:06.495","14","14","57.363","142,963","0,0","17.023","0,0","16.363","0,0","23.977","226,9","0.476"
"14:34:03.388","15","15","56.893","144,144","0,0","16.804","0,0","16.252","0,0","23.837","216,4","0.499"
"14:35:00.797","16","16","57.409","142,849","0,0","17.436","0,0","16.427","0,0","23.546","211,8","0.510"
"14:35:57.877","17","17","57.080","143,672","0,0","16.738","0,0","16.389","0,0","23.953","229,3","0.471"
"14:36:55.324","18","18","57.447","142,754","0,0","17.113","0,0","16.399","0,0","23.935","214,3","0.504"
"14:37:52.494","19","19","57.170","143,446","0,0","16.784","0,0","16.406","0,0","23.980","217,7","0.496"
"14:38:49.418","20","20","56.924","144,066","0,0","16.667","0,0","16.327","0,0","23.930","218,2","0.495"
"14:39:46.515","21","21","57.097","143,629","0,0","16.782","0,0","16.371","0,0","23.944","218,2","0.495"
"14:40:43.568","22","22","57.053","143,740","0,0","16.706","0,0","16.403","0,0","23.944","217,7","0.496"
"14:41:40.650","23","23","57.082","143,667","0,0","16.837","0,0","16.360","0,0","23.885","218,2","0.495"
"14:42:37.714","24","24","57.064","143,712","0,0","16.740","0,0","16.355","0,0","23.969","216,4","0.499"
"14:43:34.760","25","25","57.046","143,758","0,0","16.766","0,0","16.371","0,0","23.909","216,4","0.499"
"14:44:31.484","26","26","56.724","144,574","0,0","16.768","0,0","16.409","0,0","23.547","218,2","0.495"
"14:45:28.666","27","27","57.182","143,416","0,0","16.680","0,0","16.448","0,0","24.054","229,8","0.470"
"14:46:26.112","28","28","57.446","142,757","0,0","16.976","0,0","16.409","0,0","24.061","219,5","0.492"
"14:47:23.057","29","29","56.945","144,013","0,0","16.847","0,0","16.454","0,0","23.644","217,7","0.496"
"14:48:20.037","30","30","56.980","143,924","0,0","16.726","0,0","16.463","0,0","23.791","228,3","0.473"
29 - Daniel Serra - Stock Car PRO 2024
"14:17:50.235","1","1","1:02.010","132,250","0,0","20.606","0,0","16.897","0,0","24.507","166,2","0.650"
"14:19:18.446","2","2","1:28.211","92,968","0,0","26.375","0,0","30.783","0,0","31.053","149,4","0.723"
"14:20:42.199","3","3","1:23.753","97,916","0,0","25.401","0,0","27.215","0,0","31.137","167,2","0.646"
"14:22:09.267","4","4","1:27.068","94,188","0,0","26.303","0,0","24.028","0,0","36.737","116,6","0.926"
"14:23:39.722","5","5","1:30.455","90,662","0,0","25.243","0,0","34.239","0,0","30.973","120,1","0.899"
"14:24:37.417","6","6","57.695","142,141","0,0","17.043","0,0","16.469","0,0","24.183","218,2","0.495"
"14:25:34.902","7","7","57.485","142,660","0,0","16.930","0,0","16.437","0,0","24.118","217,7","0.496"
"14:26:31.365","8","8","56.463","145,242","0,0","16.674","0,0","16.423","0,0","23.366","218,2","0.495"
"14:27:30.044","9","9","58.679","139,757","0,0","17.412","0,0","16.994","0,0","24.273","224,1","0.482"
"14:28:26.549","10","10","56.505","145,134","0,0","16.700","0,0","16.468","0,0","23.337","230,8","0.468"
"14:29:23.585","11","11","57.036","143,783","0,0","16.671","0,0","16.975","0,0","23.390","232,3","0.465"
"14:30:19.863","12","12","56.278","145,719","0,0","16.511","0,0","16.399","0,0","23.368","232,3","0.465"
"14:31:53.088","13","13","1:33.225","87,968","0,0","16.770","0,0","16.669","","","232,8","0.464"
"14:33:08.956","14","14","1:15.868","108,093","","","0,0","17.935","0,0","23.976","",""
"14:34:05.223","15","15","56.267","145,748","0,0","16.551","0,0","16.390","0,0","23.326","232,8","0.464"
"14:35:02.195","16","16","56.972","143,944","0,0","16.716","0,0","16.371","0,0","23.885","233,3","0.463"
"14:35:59.223","17","17","57.028","143,803","0,0","16.753","0,0","16.382","0,0","23.893","218,6","0.494"
"14:36:56.249","18","18","57.026","143,808","0,0","16.723","0,0","16.472","0,0","23.831","218,6","0.494"
"14:37:53.277","19","19","57.028","143,803","0,0","16.730","0,0","16.356","0,0","23.942","219,1","0.493"
"14:38:50.261","20","20","56.984","143,914","0,0","16.685","0,0","16.389","0,0","23.910","218,6","0.494"
"14:39:47.225","21","21","56.964","143,965","0,0","16.739","0,0","16.423","0,0","23.802","218,6","0.494"
"14:40:44.351","22","22","57.126","143,556","0,0","16.732","0,0","16.431","0,0","23.963","219,1","0.493"
"14:41:41.319","23","23","56.968","143,955","0,0","16.689","0,0","16.352","0,0","23.927","218,2","0.495"
"14:42:38.358","24","24","57.039","143,775","0,0","16.745","0,0","16.418","0,0","23.876","218,2","0.495"
"14:43:35.406","25","25","57.048","143,753","0,0","16.694","0,0","16.528","0,0","23.826","218,6","0.494"
"14:44:32.724","26","26","57.318","143,075","0,0","16.757","0,0","16.440","0,0","24.121","219,1","0.493"
"14:45:29.850","27","27","57.126","143,556","0,0","16.731","0,0","16.478","0,0","23.917","218,2","0.495"
"14:46:26.857","28","28","57.007","143,856","0,0","16.690","0,0","16.444","0,0","23.873","218,6","0.494"
"14:47:23.556","29","29","56.699","144,637","0,0","16.696","0,0","16.600","0,0","23.403","219,1","0.493"
"14:48:20.837","30","30","57.281","143,168","0,0","16.789","0,0","16.454","0,0","24.038","234,3","0.461"
19 - Felipe Massa - Stock Car PRO 2024
"14:17:50.789","1","1","1:03.404","129,342","0,0","21.759","0,0","17.201","0,0","24.444","154,1","0.701"
"14:19:19.657","2","2","1:28.868","92,281","0,0","26.517","0,0","31.111","0,0","31.240","142,9","0.756"
"14:20:42.981","3","3","1:23.324","98,421","0,0","25.047","0,0","27.568","0,0","30.709","161,9","0.667"
"14:22:10.225","4","4","1:27.244","93,998","0,0","26.508","0,0","24.029","0,0","36.707","123,0","0.878"
"14:23:40.218","5","5","1:29.993","91,127","0,0","24.972","0,0","34.322","0,0","30.699","117,1","0.922"
"14:24:38.160","6","6","57.942","141,535","0,0","17.071","0,0","16.680","0,0","24.191","214,3","0.504"
"14:25:35.583","7","7","57.423","142,814","0,0","16.799","0,0","16.580","0,0","24.044","215,1","0.502"
"14:26:32.306","8","8","56.723","144,576","0,0","16.734","0,0","16.503","0,0","23.486","216,0","0.500"
"14:27:31.162","9","9","58.856","139,337","0,0","16.892","0,0","16.863","0,0","25.101","228,8","0.472"
"14:28:28.014","10","10","56.852","144,248","0,0","16.597","0,0","16.441","0,0","23.814","227,8","0.474"
"14:29:24.997","11","11","56.983","143,917","0,0","16.738","0,0","16.438","0,0","23.807","215,1","0.502"
"14:30:22.027","12","12","57.030","143,798","0,0","16.622","0,0","16.514","0,0","23.894","216,0","0.500"
"14:31:18.762","13","13","56.735","144,546","0,0","16.684","0,0","16.522","0,0","23.529","215,6","0.501"
"14:32:15.567","14","14","56.805","144,368","0,0","16.785","0,0","16.458","0,0","23.562","228,8","0.472"
"14:33:49.452","15","15","1:33.885","87,349","0,0","17.062","0,0","16.639","","","223,1","0.484"
"14:35:04.329","16","16","1:14.877","109,524","","","0,0","17.153","0,0","23.664","",""
"14:36:01.384","17","17","57.055","143,735","0,0","16.637","0,0","16.546","0,0","23.872","230,3","0.469"
"14:36:58.626","18","18","57.242","143,265","0,0","16.811","0,0","16.505","0,0","23.926","216,4","0.499"
"14:37:55.720","19","19","57.094","143,637","0,0","16.782","0,0","16.441","0,0","23.871","216,4","0.499"
"14:38:52.949","20","20","57.229","143,298","0,0","16.817","0,0","16.475","0,0","23.937","216,4","0.499"
"14:39:50.080","21","21","57.131","143,544","0,0","16.737","0,0","16.492","0,0","23.902","216,4","0.499"
"14:40:47.146","22","22","57.066","143,707","0,0","16.724","0,0","16.488","0,0","23.854","216,4","0.499"
"14:41:44.230","23","23","57.084","143,662","0,0","16.703","0,0","16.449","0,0","23.932","216,0","0.500"
"14:42:41.344","24","24","57.114","143,587","0,0","16.720","0,0","16.453","0,0","23.941","216,4","0.499"
"14:43:38.497","25","25","57.153","143,489","0,0","16.815","0,0","16.456","0,0","23.882","216,9","0.498"
"14:44:35.911","26","26","57.414","142,836","0,0","16.735","0,0","16.472","0,0","24.207","216,9","0.498"
"14:45:33.499","27","27","57.588","142,405","0,0","16.785","0,0","16.610","0,0","24.193","216,4","0.499"
"14:46:31.202","28","28","57.703","142,121","0,0","16.884","0,0","16.588","0,0","24.231","216,0","0.500"
"14:47:28.908","29","29","57.706","142,113","0,0","16.851","0,0","16.583","0,0","24.272","215,6","0.501"
"14:48:26.960","30","30","58.052","141,266","0,0","16.902","0,0","16.560","0,0","24.590","216,0","0.500"
120 - Vitor Baptista - Stock Car PRO 2024
"14:17:49.652","1","1","1:03.171","129,819","0,0","21.435","0,0","17.014","0,0","24.722","141,4","0.764"
"14:19:17.072","2","2","1:27.420","93,809","0,0","25.184","0,0","30.281","0,0","31.955","162,4","0.665"
"14:20:40.554","3","3","1:23.482","98,234","0,0","25.695","0,0","26.980","0,0","30.807","159,8","0.676"
"14:22:07.373","4","4","1:26.819","94,459","0,0","27.239","0,0","23.488","0,0","36.092","102,6","1.053"
"14:23:39.308","5","5","1:31.935","89,202","0,0","25.708","0,0","34.703","0,0","31.524","105,4","1.025"
"14:24:37.065","6","6","57.757","141,988","0,0","16.979","0,0","16.522","0,0","24.256","216,9","0.498"
"14:25:34.097","7","7","57.032","143,793","0,0","16.879","0,0","16.475","0,0","23.678","219,1","0.493"
"14:26:31.251","8","8","57.154","143,486","0,0","16.615","0,0","16.397","0,0","24.142","231,8","0.466"
"14:27:32.341","9","9","1:01.090","134,241","0,0","17.717","0,0","16.734","0,0","26.639","214,7","0.503"
"14:28:30.655","10","10","58.314","140,632","0,0","17.546","0,0","16.314","0,0","24.454","214,3","0.504"
"14:29:27.811","11","11","57.156","143,481","0,0","16.731","0,0","16.393","0,0","24.032","218,2","0.495"
"14:31:00.441","12","12","1:32.630","88,533","0,0","16.610","0,0","16.441","","","218,6","0.494"
"14:32:15.297","13","13","1:14.856","109,554","","","0,0","16.809","0,0","23.974","",""
