"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
91 - Eduardo Barrichello - Stock Car PRO 2024
"15:46:23.310","7","7","2:02.627","112,585","0,0","32.678","0,0","37.721","","","250,6","0.431"
"15:47:59.259","8","8","1:35.949","143,889","","","0,0","37.604","0,0","18.036","188,2","0.574"
"15:49:27.415","9","9","1:28.156","156,609","0,0","32.673","0,0","37.399","0,0","18.084","250,0","0.432"
"15:50:55.508","10","10","1:28.093","156,721","0,0","32.704","0,0","37.373","0,0","18.016","250,0","0.432"
"15:52:23.727","11","11","1:28.219","156,497","0,0","32.711","0,0","37.477","0,0","18.031","250,0","0.432"
"15:53:52.280","12","12","1:28.553","155,907","0,0","32.662","0,0","37.449","0,0","18.442","251,2","0.430"
"15:55:21.400","13","13","1:29.120","154,915","0,0","33.109","0,0","37.540","0,0","18.471","244,9","0.441"
"15:56:50.499","14","14","1:29.099","154,951","0,0","33.043","0,0","37.570","0,0","18.486","244,3","0.442"
"15:58:19.834","15","15","1:29.335","154,542","0,0","33.209","0,0","37.609","0,0","18.517","244,3","0.442"
"15:59:49.612","16","16","1:29.778","153,779","0,0","33.291","0,0","37.902","0,0","18.585","243,8","0.443"
"16:01:18.803","17","17","1:29.191","154,791","0,0","33.374","0,0","37.694","0,0","18.123","243,8","0.443"
"16:02:47.690","18","18","1:28.887","155,321","0,0","33.007","0,0","37.685","0,0","18.195","250,6","0.431"
"16:04:17.159","19","19","1:29.469","154,310","0,0","32.959","0,0","37.904","0,0","18.606","250,6","0.431"
"16:05:46.930","20","20","1:29.771","153,791","0,0","33.390","0,0","37.778","0,0","18.603","246,0","0.439"
"16:07:16.456","21","21","1:29.526","154,212","0,0","33.492","0,0","37.813","0,0","18.221","244,9","0.441"
90 - Ricardo Mauricio - Stock Car PRO 2024
"15:36:58.907","1","1","1:33.711","147,325","0,0","34.947","0,0","40.014","0,0","18.750","225,5","0.479"
"15:38:27.675","2","2","1:28.768","155,529","0,0","33.221","0,0","37.546","0,0","18.001","242,7","0.445"
"15:39:57.868","3","3","1:30.193","153,072","0,0","33.193","0,0","38.755","0,0","18.245","251,7","0.429"
"15:41:26.872","4","4","1:29.004","155,117","0,0","33.003","0,0","37.291","0,0","18.710","247,7","0.436"
"15:42:56.080","5","5","1:29.208","154,762","0,0","33.350","0,0","37.429","0,0","18.429","246,0","0.439"
"15:44:25.240","6","6","1:29.160","154,845","0,0","32.811","0,0","37.866","0,0","18.483","246,0","0.439"
"15:45:54.569","7","7","1:29.329","154,552","0,0","33.527","0,0","37.884","0,0","17.918","242,7","0.445"
"15:47:56.656","8","8","2:02.087","113,083","0,0","32.985","0,0","37.775","","","250,6","0.431"
"15:49:31.946","9","9","1:35.290","144,884","","","0,0","37.267","0,0","17.829","189,5","0.570"
"15:50:59.862","10","10","1:27.916","157,036","0,0","32.635","0,0","37.411","0,0","17.870","250,0","0.432"
"15:52:28.463","11","11","1:28.601","155,822","0,0","32.581","0,0","37.498","0,0","18.522","255,9","0.422"
"15:53:57.074","12","12","1:28.611","155,805","0,0","32.888","0,0","37.391","0,0","18.332","247,1","0.437"
"15:55:25.728","13","13","1:28.654","155,729","0,0","32.842","0,0","37.469","0,0","18.343","245,5","0.440"
"15:56:54.489","14","14","1:28.761","155,541","0,0","33.003","0,0","37.413","0,0","18.345","243,8","0.443"
"15:58:23.100","15","15","1:28.611","155,805","0,0","32.961","0,0","37.346","0,0","18.304","245,5","0.440"
"15:59:52.097","16","16","1:28.997","155,129","0,0","32.977","0,0","37.618","0,0","18.402","244,9","0.441"
"16:01:20.783","17","17","1:28.686","155,673","0,0","32.853","0,0","37.477","0,0","18.356","246,0","0.439"
"16:02:49.729","18","18","1:28.946","155,218","0,0","33.053","0,0","37.502","0,0","18.391","246,6","0.438"
"16:04:18.997","19","19","1:29.268","154,658","0,0","33.021","0,0","37.759","0,0","18.488","247,1","0.437"
"16:05:47.447","20","20","1:28.450","156,088","0,0","32.858","0,0","37.696","0,0","17.896","245,5","0.440"
"16:07:17.183","21","21","1:29.736","153,851","0,0","33.180","0,0","37.920","0,0","18.636","253,5","0.426"
18 - Allam Khodair - Stock Car PRO 2024
"15:36:58.520","1","1","1:33.885","147,052","0,0","35.145","0,0","40.051","0,0","18.689","223,1","0.484"
"15:38:27.362","2","2","1:28.842","155,399","0,0","33.087","0,0","37.656","0,0","18.099","242,7","0.445"
"15:39:57.435","3","3","1:30.073","153,276","0,0","33.256","0,0","38.706","0,0","18.111","248,3","0.435"
"15:41:25.978","4","4","1:28.543","155,924","0,0","32.902","0,0","37.500","0,0","18.141","246,0","0.439"
"15:42:54.558","5","5","1:28.580","155,859","0,0","32.829","0,0","37.612","0,0","18.139","247,7","0.436"
"15:44:24.550","6","6","1:29.992","153,414","0,0","33.377","0,0","38.220","0,0","18.395","249,4","0.433"
"15:45:53.409","7","7","1:28.859","155,370","0,0","33.168","0,0","37.696","0,0","17.995","248,3","0.435"
"15:47:21.849","8","8","1:28.440","156,106","0,0","32.783","0,0","37.552","0,0","18.105","247,7","0.436"
"15:49:23.903","9","9","2:02.054","113,114","0,0","32.725","0,0","37.661","","","251,7","0.429"
"15:50:59.506","10","10","1:35.603","144,410","","","0,0","37.216","0,0","18.097","188,5","0.573"
"15:52:27.847","11","11","1:28.341","156,281","0,0","32.570","0,0","37.625","0,0","18.146","251,2","0.430"
"15:53:56.154","12","12","1:28.307","156,341","0,0","32.806","0,0","37.385","0,0","18.116","251,2","0.430"
"15:55:24.679","13","13","1:28.525","155,956","0,0","32.876","0,0","37.581","0,0","18.068","251,7","0.429"
"15:56:53.458","14","14","1:28.779","155,510","0,0","32.788","0,0","37.511","0,0","18.480","250,6","0.431"
"15:58:22.149","15","15","1:28.691","155,664","0,0","33.051","0,0","37.580","0,0","18.060","244,3","0.442"
"15:59:50.665","16","16","1:28.516","155,972","0,0","32.836","0,0","37.526","0,0","18.154","250,0","0.432"
"16:01:19.873","17","17","1:29.208","154,762","0,0","32.909","0,0","37.574","0,0","18.725","251,2","0.430"
"16:02:49.320","18","18","1:29.447","154,348","0,0","33.022","0,0","37.779","0,0","18.646","250,0","0.432"
"16:04:18.817","19","19","1:29.497","154,262","0,0","33.236","0,0","37.623","0,0","18.638","244,9","0.441"
"16:05:48.360","20","20","1:29.543","154,183","0,0","33.549","0,0","37.791","0,0","18.203","244,3","0.442"
"16:07:18.606","21","21","1:30.246","152,982","0,0","33.159","0,0","38.580","0,0","18.507","251,7","0.429"
44 - Bruno Baptista - Stock Car PRO 2024
"15:36:59.052","1","1","1:33.752","147,261","0,0","35.568","0,0","39.451","0,0","18.733","222,7","0.485"
"15:38:28.245","2","2","1:29.193","154,788","0,0","33.355","0,0","37.547","0,0","18.291","244,9","0.441"
"15:39:58.533","3","3","1:30.288","152,911","0,0","32.836","0,0","38.815","0,0","18.637","255,3","0.423"
"15:41:26.862","4","4","1:28.329","156,302","0,0","32.642","0,0","37.552","0,0","18.135","251,7","0.429"
"15:42:55.204","5","5","1:28.342","156,279","0,0","32.543","0,0","37.360","0,0","18.439","250,6","0.431"
"15:44:24.628","6","6","1:29.424","154,388","0,0","32.960","0,0","38.242","0,0","18.222","247,7","0.436"
"15:45:54.000","7","7","1:29.372","154,478","0,0","33.307","0,0","37.663","0,0","18.402","247,1","0.437"
"15:47:24.021","8","8","1:30.021","153,364","0,0","34.073","0,0","37.607","0,0","18.341","246,0","0.439"
"15:49:26.509","9","9","2:02.488","112,713","0,0","32.740","0,0","37.491","","","247,1","0.437"
"15:51:02.997","10","10","1:36.488","143,085","","","0,0","37.596","0,0","18.347","190,5","0.567"
"15:52:31.461","11","11","1:28.464","156,063","0,0","32.877","0,0","37.291","0,0","18.296","246,6","0.438"
"15:53:59.947","12","12","1:28.486","156,025","0,0","32.664","0,0","37.544","0,0","18.278","248,3","0.435"
"15:55:28.536","13","13","1:28.589","155,843","0,0","32.799","0,0","37.496","0,0","18.294","247,7","0.436"
"15:56:57.617","14","14","1:29.081","154,983","0,0","32.902","0,0","37.764","0,0","18.415","247,7","0.436"
"15:58:26.340","15","15","1:28.723","155,608","0,0","32.866","0,0","37.473","0,0","18.384","246,6","0.438"
"15:59:54.761","16","16","1:28.421","156,139","0,0","32.800","0,0","37.528","0,0","18.093","247,7","0.436"
"16:01:23.176","17","17","1:28.415","156,150","0,0","32.727","0,0","37.569","0,0","18.119","255,3","0.423"
"16:02:51.625","18","18","1:28.449","156,090","0,0","32.566","0,0","37.473","0,0","18.410","253,5","0.426"
"16:04:20.467","19","19","1:28.842","155,399","0,0","32.862","0,0","37.591","0,0","18.389","248,3","0.435"
"16:05:49.314","20","20","1:28.847","155,391","0,0","32.904","0,0","37.865","0,0","18.078","248,3","0.435"
"16:07:19.213","21","21","1:29.899","153,572","0,0","32.617","0,0","38.351","0,0","18.931","252,9","0.427"
51 - Atila Abreu - Stock Car PRO 2024
"15:37:00.433","1","1","1:35.255","144,937","0,0","35.343","0,0","40.889","0,0","19.023","220,9","0.489"
"15:38:29.302","2","2","1:28.869","155,352","0,0","33.347","0,0","37.479","0,0","18.043","244,3","0.442"
"15:39:58.592","3","3","1:29.290","154,620","0,0","32.753","0,0","38.094","0,0","18.443","248,3","0.435"
"15:41:27.631","4","4","1:29.039","155,056","0,0","32.923","0,0","37.551","0,0","18.565","247,1","0.437"
"15:42:56.602","5","5","1:28.971","155,174","0,0","33.087","0,0","37.373","0,0","18.511","243,8","0.443"
"15:44:25.971","6","6","1:29.369","154,483","0,0","33.117","0,0","37.732","0,0","18.520","246,6","0.438"
"15:45:55.507","7","7","1:29.536","154,195","0,0","33.060","0,0","37.929","0,0","18.547","246,6","0.438"
"15:47:24.673","8","8","1:29.166","154,835","0,0","32.943","0,0","37.665","0,0","18.558","244,9","0.441"
"15:48:53.131","9","9","1:28.458","156,074","0,0","32.996","0,0","37.366","0,0","18.096","246,0","0.439"
"15:50:21.697","10","10","1:28.566","155,884","0,0","32.724","0,0","37.719","0,0","18.123","248,8","0.434"
"15:51:50.230","11","11","1:28.533","155,942","0,0","32.721","0,0","37.327","0,0","18.485","248,8","0.434"
"15:53:18.392","12","12","1:28.162","156,598","0,0","32.796","0,0","37.397","0,0","17.969","244,3","0.442"
"15:54:46.946","13","13","1:28.554","155,905","0,0","32.696","0,0","37.423","0,0","18.435","250,0","0.432"
"15:56:15.736","14","14","1:28.790","155,490","0,0","32.966","0,0","37.351","0,0","18.473","242,7","0.445"
"15:57:43.912","15","15","1:28.176","156,573","0,0","32.958","0,0","37.285","0,0","17.933","243,2","0.444"
"15:59:45.656","16","16","2:01.744","113,402","0,0","32.773","0,0","37.444","","","247,7","0.436"
"16:01:22.052","17","17","1:36.396","143,222","","","0,0","37.519","0,0","18.467","188,2","0.574"
"16:02:51.085","18","18","1:29.033","155,066","0,0","33.076","0,0","37.480","0,0","18.477","244,9","0.441"
"16:04:20.113","19","19","1:29.028","155,075","0,0","33.093","0,0","37.485","0,0","18.450","244,3","0.442"
"16:05:49.464","20","20","1:29.351","154,514","0,0","33.137","0,0","37.722","0,0","18.492","246,0","0.439"
"16:07:19.314","21","21","1:29.850","153,656","0,0","33.233","0,0","37.782","0,0","18.835","246,0","0.439"
121 - Felipe Baptista - Stock Car PRO 2024
"15:36:59.683","1","1","1:35.228","144,978","0,0","36.487","0,0","39.738","0,0","19.003","224,1","0.482"
"15:38:28.508","2","2","1:28.825","155,429","0,0","33.171","0,0","37.521","0,0","18.133","245,5","0.440"
"15:39:58.697","3","3","1:30.189","153,079","0,0","32.820","0,0","38.563","0,0","18.806","255,3","0.423"
"15:41:28.112","4","4","1:29.415","154,404","0,0","33.049","0,0","37.812","0,0","18.554","247,1","0.437"
"15:42:57.625","5","5","1:29.513","154,235","0,0","33.194","0,0","37.744","0,0","18.575","247,1","0.437"
"15:44:26.778","6","6","1:29.153","154,857","0,0","32.905","0,0","37.692","0,0","18.556","250,6","0.431"
"15:46:29.750","7","7","2:02.972","112,269","0,0","32.962","0,0","38.672","","","247,7","0.436"
"15:48:05.341","8","8","1:35.591","144,428","","","0,0","37.486","0,0","17.954","190,5","0.567"
"15:49:33.638","9","9","1:28.297","156,359","0,0","32.621","0,0","37.258","0,0","18.418","251,7","0.429"
"15:51:01.949","10","10","1:28.311","156,334","0,0","33.108","0,0","37.253","0,0","17.950","246,6","0.438"
"15:52:30.311","11","11","1:28.362","156,244","0,0","32.632","0,0","37.383","0,0","18.347","252,9","0.427"
"15:53:59.224","12","12","1:28.913","155,275","0,0","33.046","0,0","37.483","0,0","18.384","247,1","0.437"
"15:55:28.114","13","13","1:28.890","155,316","0,0","32.967","0,0","37.487","0,0","18.436","247,1","0.437"
"15:56:56.629","14","14","1:28.515","155,974","0,0","33.074","0,0","37.450","0,0","17.991","246,0","0.439"
"15:58:25.628","15","15","1:28.999","155,125","0,0","32.997","0,0","37.504","0,0","18.498","251,7","0.429"
"15:59:54.305","16","16","1:28.677","155,689","0,0","33.101","0,0","37.505","0,0","18.071","246,0","0.439"
"16:01:23.205","17","17","1:28.900","155,298","0,0","32.847","0,0","37.522","0,0","18.531","252,3","0.428"
"16:02:52.630","18","18","1:29.425","154,386","0,0","33.307","0,0","37.556","0,0","18.562","247,7","0.436"
"16:04:22.036","19","19","1:29.406","154,419","0,0","33.313","0,0","37.586","0,0","18.507","247,1","0.437"
"16:05:51.318","20","20","1:29.282","154,634","0,0","33.095","0,0","37.699","0,0","18.488","247,7","0.436"
"16:07:20.709","21","21","1:29.391","154,445","0,0","33.180","0,0","37.656","0,0","18.555","246,6","0.438"
120 - Vitor Baptista - Stock Car PRO 2024
"15:37:00.644","1","1","1:35.233","144,971","0,0","35.740","0,0","40.627","0,0","18.866","223,6","0.483"
"15:38:29.786","2","2","1:29.142","154,876","0,0","33.425","0,0","37.636","0,0","18.081","243,2","0.444"
"15:39:59.532","3","3","1:29.746","153,834","0,0","33.076","0,0","38.026","0,0","18.644","254,7","0.424"
"15:41:28.690","4","4","1:29.158","154,849","0,0","32.980","0,0","37.593","0,0","18.585","248,3","0.435"
"15:42:57.508","5","5","1:28.818","155,441","0,0","32.907","0,0","37.712","0,0","18.199","248,3","0.435"
"15:44:26.312","6","6","1:28.804","155,466","0,0","32.715","0,0","37.562","0,0","18.527","255,3","0.423"
"15:45:56.707","7","7","1:30.395","152,730","0,0","33.035","0,0","38.816","0,0","18.544","246,6","0.438"
"15:47:25.033","8","8","1:28.326","156,307","0,0","32.989","0,0","37.295","0,0","18.042","246,6","0.438"
"15:48:54.027","9","9","1:28.994","155,134","0,0","33.027","0,0","37.421","0,0","18.546","253,5","0.426"
"15:50:22.358","10","10","1:28.331","156,298","0,0","32.902","0,0","37.310","0,0","18.119","247,1","0.437"
"15:51:51.167","11","11","1:28.809","155,457","0,0","32.858","0,0","37.518","0,0","18.433","253,5","0.426"
"15:53:19.893","12","12","1:28.726","155,603","0,0","32.879","0,0","37.351","0,0","18.496","246,6","0.438"
"15:54:48.651","13","13","1:28.758","155,547","0,0","32.927","0,0","37.371","0,0","18.460","246,0","0.439"
"15:56:53.382","14","14","2:04.731","110,686","0,0","33.012","0,0","37.373","","","246,6","0.438"
"15:58:30.256","15","15","1:36.874","142,515","","","0,0","37.521","0,0","18.094","189,5","0.570"
"15:59:58.941","16","16","1:28.685","155,675","0,0","32.956","0,0","37.688","0,0","18.041","251,7","0.429"
"16:01:27.224","17","17","1:28.283","156,383","0,0","32.771","0,0","37.453","0,0","18.059","253,5","0.426"
"16:02:55.693","18","18","1:28.469","156,055","0,0","32.678","0,0","37.328","0,0","18.463","253,5","0.426"
"16:04:24.627","19","19","1:28.934","155,239","0,0","33.025","0,0","37.448","0,0","18.461","246,0","0.439"
"16:05:53.784","20","20","1:29.157","154,850","0,0","32.978","0,0","37.667","0,0","18.512","246,6","0.438"
"16:07:22.639","21","21","1:28.855","155,377","0,0","32.988","0,0","37.431","0,0","18.436","246,6","0.438"
0 - Caca Bueno - Stock Car PRO 2024
"15:36:58.011","1","1","1:33.440","147,753","0,0","35.436","0,0","39.361","0,0","18.643","218,2","0.495"
"15:38:27.182","2","2","1:29.171","154,826","0,0","33.174","0,0","37.783","0,0","18.214","244,9","0.441"
"15:39:56.816","3","3","1:29.634","154,026","0,0","33.136","0,0","38.231","0,0","18.267","255,3","0.423"
"15:41:25.479","4","4","1:28.663","155,713","0,0","32.911","0,0","37.626","0,0","18.126","252,3","0.428"
"15:42:53.963","5","5","1:28.484","156,028","0,0","32.572","0,0","37.679","0,0","18.233","253,5","0.426"
"15:44:22.572","6","6","1:28.609","155,808","0,0","32.787","0,0","37.748","0,0","18.074","251,7","0.429"
"15:45:51.826","7","7","1:29.254","154,682","0,0","32.804","0,0","38.048","0,0","18.402","255,9","0.422"
"15:47:21.093","8","8","1:29.267","154,660","0,0","32.971","0,0","37.894","0,0","18.402","245,5","0.440"
"15:48:49.511","9","9","1:28.418","156,145","0,0","32.961","0,0","37.407","0,0","18.050","247,7","0.436"
"15:50:58.011","10","10","2:08.500","107,440","0,0","32.594","0,0","37.410","","","252,9","0.427"
"15:52:34.731","11","11","1:36.720","142,742","","","0,0","37.755","0,0","18.482","190,1","0.568"
"15:54:03.477","12","12","1:28.746","155,568","0,0","32.954","0,0","37.482","0,0","18.310","247,1","0.437"
"15:55:32.207","13","13","1:28.730","155,596","0,0","32.898","0,0","37.442","0,0","18.390","247,7","0.436"
"15:57:00.848","14","14","1:28.641","155,752","0,0","32.861","0,0","37.385","0,0","18.395","246,0","0.439"
"15:58:29.973","15","15","1:29.125","154,906","0,0","33.286","0,0","37.450","0,0","18.389","247,1","0.437"
"15:59:59.582","16","16","1:29.609","154,069","0,0","33.385","0,0","37.806","0,0","18.418","246,0","0.439"
"16:01:28.567","17","17","1:28.985","155,150","0,0","33.008","0,0","37.610","0,0","18.367","246,6","0.438"
"16:02:57.579","18","18","1:29.012","155,103","0,0","33.080","0,0","37.539","0,0","18.393","247,1","0.437"
"16:04:26.733","19","19","1:29.154","154,856","0,0","33.060","0,0","37.660","0,0","18.434","247,7","0.436"
"16:05:55.731","20","20","1:28.998","155,127","0,0","32.962","0,0","37.655","0,0","18.381","248,8","0.434"
"16:07:24.639","21","21","1:28.908","155,284","0,0","32.952","0,0","37.491","0,0","18.465","246,6","0.438"
12 - Lucas Foresti - Stock Car PRO 2024
"15:37:00.632","1","1","1:34.750","145,710","0,0","35.656","0,0","39.972","0,0","19.122","224,1","0.482"
"15:38:30.651","2","2","1:30.019","153,368","0,0","33.908","0,0","37.626","0,0","18.485","247,7","0.436"
"15:39:59.731","3","3","1:29.080","154,984","0,0","32.762","0,0","37.768","0,0","18.550","246,6","0.438"
"15:41:29.324","4","4","1:29.593","154,097","0,0","33.216","0,0","37.842","0,0","18.535","247,7","0.436"
"15:42:58.224","5","5","1:28.900","155,298","0,0","32.859","0,0","37.830","0,0","18.211","247,7","0.436"
"15:44:27.279","6","6","1:29.055","155,028","0,0","32.775","0,0","37.639","0,0","18.641","254,7","0.424"
"15:45:57.189","7","7","1:29.910","153,554","0,0","32.946","0,0","38.403","0,0","18.561","247,7","0.436"
"15:47:26.475","8","8","1:29.286","154,627","0,0","32.807","0,0","37.643","0,0","18.836","248,8","0.434"
"15:49:30.985","9","9","2:04.510","110,883","0,0","32.803","0,0","37.716","","","247,7","0.436"
"15:51:06.894","10","10","1:35.909","143,949","","","0,0","37.593","0,0","18.045","190,1","0.568"
"15:52:35.552","11","11","1:28.658","155,722","0,0","32.606","0,0","37.605","0,0","18.447","252,9","0.427"
"15:54:04.434","12","12","1:28.882","155,330","0,0","32.893","0,0","37.572","0,0","18.417","247,1","0.437"
"15:55:33.159","13","13","1:28.725","155,604","0,0","32.840","0,0","37.459","0,0","18.426","247,1","0.437"
"15:57:01.909","14","14","1:28.750","155,561","0,0","32.930","0,0","37.456","0,0","18.364","247,1","0.437"
"15:58:31.223","15","15","1:29.314","154,578","0,0","32.940","0,0","37.880","0,0","18.494","247,1","0.437"
"16:00:00.496","16","16","1:29.273","154,649","0,0","33.081","0,0","37.767","0,0","18.425","246,0","0.439"
"16:01:29.722","17","17","1:29.226","154,731","0,0","32.975","0,0","37.758","0,0","18.493","246,6","0.438"
"16:02:58.762","18","18","1:29.040","155,054","0,0","32.936","0,0","37.606","0,0","18.498","246,6","0.438"
"16:04:27.682","19","19","1:28.920","155,263","0,0","32.910","0,0","37.563","0,0","18.447","247,1","0.437"
"16:05:56.513","20","20","1:28.831","155,419","0,0","32.944","0,0","37.800","0,0","18.087","247,7","0.436"
"16:07:25.543","21","21","1:29.030","155,071","0,0","32.783","0,0","37.580","0,0","18.667","255,3","0.423"
85 - Guilherme Salas - Stock Car PRO 2024
"15:37:00.410","1","1","1:35.608","144,402","0,0","35.718","0,0","40.993","0,0","18.897","220,9","0.489"
"15:38:29.421","2","2","1:29.011","155,104","0,0","33.097","0,0","37.450","0,0","18.464","243,8","0.443"
"15:39:59.422","3","3","1:30.001","153,398","0,0","33.305","0,0","37.861","0,0","18.835","244,9","0.441"
"15:41:28.961","4","4","1:29.539","154,190","0,0","33.455","0,0","37.537","0,0","18.547","248,3","0.435"
"15:42:58.180","5","5","1:29.219","154,743","0,0","32.945","0,0","37.689","0,0","18.585","246,6","0.438"
"15:44:27.564","6","6","1:29.384","154,457","0,0","33.241","0,0","37.659","0,0","18.484","246,6","0.438"
"15:46:30.694","7","7","2:03.130","112,125","0,0","33.107","0,0","38.299","","","250,0","0.432"
"15:48:06.710","8","8","1:36.016","143,789","","","0,0","37.393","0,0","18.400","189,5","0.570"
"15:49:35.261","9","9","1:28.551","155,910","0,0","32.936","0,0","37.181","0,0","18.434","246,0","0.439"
"15:51:03.864","10","10","1:28.603","155,819","0,0","32.884","0,0","37.273","0,0","18.446","246,0","0.439"
"15:52:33.299","11","11","1:29.435","154,369","0,0","33.791","0,0","37.282","0,0","18.362","246,6","0.438"
"15:54:01.938","12","12","1:28.639","155,755","0,0","32.832","0,0","37.354","0,0","18.453","246,0","0.439"
"15:55:30.631","13","13","1:28.693","155,661","0,0","32.938","0,0","37.320","0,0","18.435","245,5","0.440"
"15:56:59.457","14","14","1:28.826","155,427","0,0","32.934","0,0","37.423","0,0","18.469","245,5","0.440"
"15:58:28.561","15","15","1:29.104","154,943","0,0","33.125","0,0","37.544","0,0","18.435","245,5","0.440"
"15:59:57.925","16","16","1:29.364","154,492","0,0","33.065","0,0","37.755","0,0","18.544","245,5","0.440"
"16:01:27.252","17","17","1:29.327","154,556","0,0","33.261","0,0","37.535","0,0","18.531","244,9","0.441"
"16:02:56.730","18","18","1:29.478","154,295","0,0","33.286","0,0","37.680","0,0","18.512","247,1","0.437"
"16:04:26.230","19","19","1:29.500","154,257","0,0","33.302","0,0","37.659","0,0","18.539","246,6","0.438"
"16:05:56.552","20","20","1:30.322","152,853","0,0","33.257","0,0","38.385","0,0","18.680","245,5","0.440"
"16:07:26.542","21","21","1:29.990","153,417","0,0","33.421","0,0","37.898","0,0","18.671","246,0","0.439"
95 - Lucas Kohl - Stock Car PRO 2024
"15:37:00.899","1","1","1:35.282","144,896","0,0","35.681","0,0","40.748","0,0","18.853","223,6","0.483"
"15:38:31.587","2","2","1:30.688","152,236","0,0","33.964","0,0","38.082","0,0","18.642","241,6","0.447"
"15:40:00.715","3","3","1:29.128","154,901","0,0","33.099","0,0","37.749","0,0","18.280","245,5","0.440"
"15:41:29.871","4","4","1:29.156","154,852","0,0","32.713","0,0","37.823","0,0","18.620","252,3","0.428"
"15:42:59.023","5","5","1:29.152","154,859","0,0","32.956","0,0","37.649","0,0","18.547","247,1","0.437"
"15:44:28.636","6","6","1:29.613","154,062","0,0","32.904","0,0","38.254","0,0","18.455","247,1","0.437"
"15:45:58.195","7","7","1:29.559","154,155","0,0","32.955","0,0","38.075","0,0","18.529","246,6","0.438"
"15:47:27.205","8","8","1:29.010","155,106","0,0","32.876","0,0","37.631","0,0","18.503","246,0","0.439"
"15:48:56.719","9","9","1:29.514","154,233","0,0","32.947","0,0","37.955","0,0","18.612","246,6","0.438"
"15:51:00.255","10","10","2:03.536","111,757","0,0","33.160","0,0","37.692","","","245,5","0.440"
"15:52:36.977","11","11","1:36.722","142,739","","","0,0","37.637","0,0","18.517","189,5","0.570"
"15:54:05.968","12","12","1:28.991","155,139","0,0","32.934","0,0","37.588","0,0","18.469","245,5","0.440"
"15:55:35.026","13","13","1:29.058","155,023","0,0","33.016","0,0","37.572","0,0","18.470","244,9","0.441"
"15:57:04.168","14","14","1:29.142","154,876","0,0","33.081","0,0","37.557","0,0","18.504","244,3","0.442"
"15:58:33.316","15","15","1:29.148","154,866","0,0","33.029","0,0","37.630","0,0","18.489","244,3","0.442"
"16:00:02.650","16","16","1:29.334","154,544","0,0","32.999","0,0","37.727","0,0","18.608","244,3","0.442"
"16:01:31.701","17","17","1:29.051","155,035","0,0","33.027","0,0","37.506","0,0","18.518","243,2","0.444"
"16:03:00.890","18","18","1:29.189","154,795","0,0","33.120","0,0","37.580","0,0","18.489","244,9","0.441"
"16:04:30.235","19","19","1:29.345","154,525","0,0","33.170","0,0","37.570","0,0","18.605","244,3","0.442"
"16:05:59.691","20","20","1:29.456","154,333","0,0","33.182","0,0","37.668","0,0","18.606","244,9","0.441"
"16:07:28.969","21","21","1:29.278","154,641","0,0","33.170","0,0","37.626","0,0","18.482","243,2","0.444"
81 - Arthur Leist - Stock Car PRO 2024
"15:36:56.624","1","1","1:32.668","148,983","0,0","35.319","0,0","38.782","0,0","18.567","216,9","0.498"
"15:38:26.277","2","2","1:29.653","153,994","0,0","33.264","0,0","37.770","0,0","18.619","246,0","0.439"
"15:39:56.211","3","3","1:29.934","153,513","0,0","33.305","0,0","38.262","0,0","18.367","252,9","0.427"
"15:41:25.391","4","4","1:29.180","154,810","0,0","33.309","0,0","37.610","0,0","18.261","248,3","0.435"
"15:42:54.447","5","5","1:29.056","155,026","0,0","33.078","0,0","37.617","0,0","18.361","247,1","0.437"
"15:44:24.524","6","6","1:30.077","153,269","0,0","33.263","0,0","38.292","0,0","18.522","249,4","0.433"
"15:46:34.206","7","7","2:09.682","106,460","0,0","33.734","0,0","40.341","","","239,5","0.451"
"15:48:11.294","8","8","1:37.088","142,201","","","0,0","37.704","0,0","18.567","186,5","0.579"
"15:49:40.456","9","9","1:29.162","154,842","0,0","33.269","0,0","37.550","0,0","18.343","237,9","0.454"
"15:51:09.607","10","10","1:29.151","154,861","0,0","33.089","0,0","37.471","0,0","18.591","244,9","0.441"
"15:52:38.889","11","11","1:29.282","154,634","0,0","33.382","0,0","37.386","0,0","18.514","239,5","0.451"
"15:54:08.048","12","12","1:29.159","154,847","0,0","33.192","0,0","37.434","0,0","18.533","240,5","0.449"
"15:55:37.320","13","13","1:29.272","154,651","0,0","33.252","0,0","37.468","0,0","18.552","240,0","0.450"
"15:57:06.698","14","14","1:29.378","154,468","0,0","33.346","0,0","37.451","0,0","18.581","238,9","0.452"
"15:58:36.138","15","15","1:29.440","154,360","0,0","33.408","0,0","37.427","0,0","18.605","238,4","0.453"
"16:00:05.282","16","16","1:29.144","154,873","0,0","33.397","0,0","37.235","0,0","18.512","241,6","0.447"
"16:01:34.315","17","17","1:29.033","155,066","0,0","33.135","0,0","37.395","0,0","18.503","243,2","0.444"
"16:03:03.327","18","18","1:29.012","155,103","0,0","33.236","0,0","37.337","0,0","18.439","243,8","0.443"
"16:04:32.568","19","19","1:29.241","154,705","0,0","33.429","0,0","37.331","0,0","18.481","244,3","0.442"
"16:06:01.626","20","20","1:29.058","155,023","0,0","33.236","0,0","37.352","0,0","18.470","244,3","0.442"
"16:07:30.605","21","21","1:28.979","155,160","0,0","33.166","0,0","37.338","0,0","18.475","243,8","0.443"
